#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-07-23T12:46:02 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-23T12:46:02	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/AcA/69/305/table1&-out=Name,GLON,GLAT,Dist,e_Dist,Age,_RA.icrs,_DE.icrs&-out.max=3000	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_120690305
#Name: J/AcA/69/305
#Title: Northern Galactic disk classical Cepheids (Skowron+, 2019)
#INFO	ivoid=ivo://cds.vizier/j/aca/69/305	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/aca/69/305	    IVOID of underlying data collection
#INFO	creator=Skowron D.M.	    First author or institution
#INFO	cites=bibcode:2019AcA....69..305S	    Article or Data origin sources
#INFO	journal=AcA	    Journal name
#INFO	original_date=2019	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/AcA/69/305	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.120690305	    Dataset identifier that can be used for citation
#INFO	publication_date=2025-09-25	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	G:	galactic
#Table	J_AcA_69_305_table1:
#Name: J/AcA/69/305/table1
#Title: Newly detected classical Cepheids
#Column	Name	(a23)	Cepheid ID	[ucd=meta.id;meta.main]
#Column	GLON	(F9.5)	Galactic longitude	[ucd=pos.galactic.lon]
#Column	GLAT	(F9.5)	Galactic latitude	[ucd=pos.galactic.lat]
#Column	Dist	(I6)	? Distance to the Cepheid	[ucd=pos.distance]
#Column	e_Dist	(I4)	? Distance to the Cepheid error	[ucd=stat.error]
#Column	Age	(I4)	Cepheid age	[ucd=time.age]
#Column	_RA.icrs	(F9.5)	Right ascension (ICRS) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F9.5)	Declination (ICRS) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
Name	GLON	GLAT	Dist	e_Dist	Age	_RA.icrs	_DE.icrs
J076.9816+33.0565      	172.07327	-04.40690	  9892	 413	 331	076.98162	+33.05659
V335__Aur              	172.22679	+03.99590	  4277	 136	 165	085.62200	+37.64625
GV____Aur              	172.45832	+04.25982	  4800	 164	 128	086.05833	+37.58686
J051348.97+311429.6    	174.28093	-04.46867	  7260	 253	 415	078.45410	+31.24153
V637__Aur              	174.38279	+05.15150	  4303	 131	  98	088.24496	+36.39367
IW____Aur              	174.76726	+00.00294	  7968	 209	 114	083.14634	+33.36482
V621__Aur              	175.07494	+03.10940	  4245	 159	 135	086.51883	+34.75781
J085.3704+33.6699      	175.50566	+01.73103	  8660	 237	 422	085.37046	+33.66999
J083.5326+32.3193      	175.82091	-00.29393	  8897	 219	 325	083.53265	+32.31937
CO____Aur              	176.08237	+05.93544	   824	  22	 172	090.11880	+35.31216
AO____Aur              	177.60601	+01.98966	  3998	 158	 106	086.93771	+32.01464
J081.1501+28.5252      	177.85519	-04.09948	  6065	 178	 165	081.15015	+28.52524
AX____Aur              	177.86340	+01.60971	  4232	  96	 177	086.71170	+31.59792
J052858.51+284201.3    	178.24343	-03.20382	  7237	 255	 376	082.24374	+28.70038
J088.6434+31.9126      	178.43247	+03.18255	  4203	 145	 356	088.64348	+31.91262
J076.3230+23.9371      	179.13712	-10.27718	 10850	 437	 298	076.32301	+23.93719
SZ____Tau              	179.48502	-18.74116	   567	  28	 119	069.31159	+18.54303
J082.3588+27.0008      	179.72148	-04.05398	  4175	 143	 166	082.35888	+27.00089
NSVS6996386            	179.89687	+01.00771	  2725	  53	 223	087.33192	+29.54606
J091.0777+30.4987      	180.69610	+04.29216	  3394	 152	 156	091.07774	+30.49876
AE____Tau              	181.02385	-03.51804	  3692	 119	 148	083.65275	+26.20239
AV____Tau              	181.60970	-00.94883	  3103	  84	 151	086.43717	+27.06792
CN____Tau              	182.17373	+01.91384	  5999	 196	 251	089.53925	+28.04264
AS____Aur              	182.30916	+03.66909	  4309	 136	 173	091.35175	+28.78969
RT____Aur              	183.14636	+08.91572	   427	  20	 133	097.14205	+30.49302
AA____Gem              	184.58955	+02.70071	  3566	 151	  76	091.64559	+26.32922
DT____Gem              	185.44413	+02.32522	  3537	 119	 446	091.74196	+25.40058
V371__Gem              	187.02153	+02.32468	  3088	  86	 179	092.58067	+24.02086
J086.5802+20.1439      	187.60567	-04.42702	  6674	 290	 214	086.58020	+20.14390
RZ____Gem              	187.71720	-00.09454	  2202	  51	 113	090.65246	+22.23414
BW____Gem              	187.88218	+03.33412	  3563	 148	 188	093.99954	+23.74750
EF____Tau              	187.88674	-05.36328	  7528	 408	 187	085.88251	+19.42002
V1256_Tau              	187.93472	-09.98677	 10496	 365	 165	081.77704	+16.93641
EU____Tau              	188.80609	-05.32356	  1101	  34	 158	086.41887	+18.65689
J091.3452+20.9456      	189.15595	-00.16656	  4555	 110	 183	091.34522	+20.94563
V336__Ori              	189.22949	-02.31349	  6305	 218	 202	089.39334	+19.81992
V432__Ori              	189.36683	-13.26404	  4803	 148	 130	079.69991	+13.98669
J090.7910+20.0813      	189.65425	-01.04295	  4885	 119	 228	090.79107	+20.08136
OGLE-GD-CEP-1275       	189.75919	-05.51067	  7869	 275	 553	086.76258	+17.74655
GSC00689-00724         	189.95501	-19.15053	 32790	1293	 145	074.97904	+10.28845
J055255+1800.8         	190.24208	-04.17516	  6194	 192	 177	088.22808	+18.01083
J054002.90+160503.1    	190.32477	-07.80249	  8324	 293	 678	085.01209	+16.08420
OGLE-GD-CEP-0022       	190.71973	-01.73645	  4539	 158	 471	090.70696	+18.81281
J063519+2117.8         	192.12941	+06.16214	  4107	 131	 245	098.82992	+21.29670
OGLE-GD-CEP-0024       	192.16938	-01.43094	  6330	 155	 257	091.73441	+17.69871
J052610+1151.3         	192.20135	-12.88556	  3134	  91	 137	081.54013	+11.85366
ST____Tau              	193.12455	-08.05151	  1063	  37	 130	086.26317	+13.57635
OGLE-GD-CEP-0023       	193.25230	-02.27649	  5566	 191	 188	091.51333	+16.34161
AD____Gem              	193.26909	+07.63229	  2979	  90	 146	100.78130	+20.93911
OGLE-GD-CEP-0030       	193.38988	+01.00741	  5631	 179	 211	094.59549	+17.79851
NSVS9734010            	193.47644	-01.74782	  6111	 200	  94	092.10837	+16.40269
OGLE-GD-CEP-0027       	193.68675	-00.96221	  7957	 270	 260	092.93179	+16.59778
OGLE-GD-CEP-0031       	193.78708	+01.83688	      	    	 511	095.56050	+17.83906
J060218.44+141952.2    	194.56718	-04.04680	  7242	 276	 186	090.57687	+14.33114
OGLE-GD-CEP-0032       	194.69758	+01.79051	  2795	  97	 556	095.96416	+17.01322
V1819_Ori              	195.19670	-06.58977	  8406	 325	 202	088.61979	+12.53214
J061022+1438.6         	195.24231	-02.18865	  2776	  75	 100	092.59262	+14.64449
OGLE-GD-CEP-1278       	195.39106	-05.31196	  7258	 236	 268	089.85704	+12.99486
J060933+1409.5         	195.57237	-02.59834	  5253	 164	 201	092.38608	+14.15811
zet___Gem              	195.74647	+11.90310	   374	  13	  74	106.02721	+20.57030
CR____Ori              	195.93007	-03.85003	  5099	 157	 135	091.43637	+13.23999
CV____Ori              	196.35951	-02.24850	  3876	 143	 157	093.09150	+13.63661
OGLE-GD-CEP-0029       	196.44205	-01.59017	  6990	 162	 127	093.72745	+13.87878
RS____Ori              	196.57614	+00.34826	  1615	  44	  91	095.55496	+14.67811
OGLE-GD-CEP-1282       	197.00220	-04.34260	  6772	 244	 327	091.52591	+12.06586
OGLE-GD-CEP-0037       	197.42430	+01.50502	  4799	 161	 487	097.02104	+14.46847
W_____Gem              	197.42469	+03.37597	   986	  54	  87	098.73938	+15.33048
J092.8546+11.8000      	197.86286	-03.33095	  6477	 211	 248	092.85469	+11.80004
CS____Ori              	197.96152	-04.50054	  4080	 140	 150	091.85612	+11.15200
DX____Gem              	198.07324	+02.75739	  3372	 115	 139	098.47754	+14.47139
J060450+1021.9         	198.34668	-05.43838	  8625	 288	 180	091.20833	+10.36347
BB____Gem              	199.38693	+02.26435	  3361	 111	 201	098.64708	+13.07911
DF____Ori              	199.40975	-00.64668	  5101	 123	 177	096.01724	+11.70886
OGLE-GD-CEP-1285       	199.42648	-04.43023	  8085	 273	 321	092.63154	+09.90425
GQ____Ori              	199.76621	-04.41792	  2524	  75	  87	092.80658	+09.61250
VZ____Mon              	200.10123	+00.97317	  5087	 174	 131	097.81058	+11.85036
J060722+0834.0         	200.23144	-05.75445	  3787	 125	 241	091.84179	+08.56680
OGLE-GD-CEP-0039       	200.48179	+00.13508	  3777	  89	 298	097.23263	+11.12481
V911__Mon              	201.26509	+02.95707	  4222	 169	 129	100.15650	+11.72750
OGLE-GD-CEP-0040       	201.27738	+00.01538	  4396	 105	 294	097.50033	+10.36447
V966__Mon              	201.47358	-00.76045	  2351	  49	 268	096.89492	+09.83047
OGLE-GD-CEP-0045       	201.77668	+00.61788	 16211	 540	 315	098.27792	+10.20039
J094.6072+08.2465      	201.81664	-03.49826	  4850	 166	 434	094.60720	+08.24650
OGLE-GD-CEP-0042       	201.90518	-00.11567	  9667	 221	 335	097.67775	+09.74738
V480__Mon              	201.99062	-00.11252	  4340	 114	 132	097.72071	+09.67311
VW____Mon              	202.20978	-01.20230	  4410	 121	 272	096.84545	+08.97334
J094.7322+07.7466      	202.31701	-03.62400	  5625	 273	 311	094.73220	+07.74660
WW____Mon              	202.71889	+00.26912	  5722	 164	 142	098.40492	+09.20356
OGLE-GD-CEP-0051       	202.88190	+01.65481	 55364	3044	 231	099.72850	+09.69556
OGLE-GD-CEP-0055       	203.17286	+02.06226	 10147	 344	 279	100.23096	+09.62325
OGLE-GD-CEP-0056       	203.20728	+02.08127	      	    	 171	100.26404	+09.60133
V914__Mon              	203.33941	+03.35065	  3305	  91	 153	101.47217	+10.06147
OGLE-GD-CEP-1288       	203.36938	-05.72906	      	    	  71	093.35829	+05.83083
J063011+0751.2         	203.52472	-01.10724	  4597	 104	 174	097.54727	+07.85288
J062840+0738.9         	203.53124	-01.53570	  5186	 107	 217	097.16715	+07.64854
T_____Mon              	203.63197	-02.55507	  1226	  46	  42	096.30417	+07.08572
SV____Mon              	203.73927	-03.67183	  2427	  79	  61	095.35963	+06.47016
OGLE-GD-CEP-1286       	203.93249	-06.69056	  8135	 264	 130	092.77108	+04.88423
DP____Mon              	204.07295	-02.64234	  5885	 225	 186	096.43279	+06.65517
NSVS12485452           	204.35985	-02.87586	  6762	 245	 220	096.35880	+06.29289
J098.2496+07.1745      	204.44822	-00.80330	  5279	 117	 180	098.24962	+07.17455
V979__Mon              	204.74068	+01.43856	  3141	  97	 251	100.39404	+07.94433
CS____Mon              	204.81742	-01.22368	  3926	  91	 105	098.04558	+06.65305
BE____Mon              	204.87365	+00.95702	  1981	  60	 171	100.02325	+07.60583
UY____Mon              	205.17356	+06.00133	  2553	  68	 158	104.70963	+09.62272
V913__Mon              	205.30515	+02.25863	  5667	 281	 215	101.39058	+07.81630
FT____Mon              	205.88452	-04.75262	  5629	 187	 172	095.40033	+04.07358
J065413+0756.5         	206.16741	+04.22767	  2522	  77	 334	103.55637	+07.94141
J061027+0208.1         	206.30486	-08.12109	 10992	 392	 216	092.60945	+02.13564
OGLE-GD-CEP-1293       	206.76295	-05.06233	 16651	 599	 274	095.53233	+03.15459
J061713.86+022837.1    	206.79613	-06.46020	 11108	 515	 295	094.30773	+02.47700
V447__Mon              	208.11183	+00.45867	  5104	 134	 206	101.06665	+04.49839
OGLE-GD-CEP-0050       	208.31406	-01.75313	  5501	 135	 115	099.18844	+03.30603
CV____Mon              	208.56673	-01.79164	  1729	  39	 112	099.27017	+03.06395
J065759.86+053444.9    	208.70443	+03.99563	 12059	 608	 416	104.49942	+05.57914
J064727+0411.4         	208.74660	+01.02246	  3741	 107	 173	101.86025	+04.19092
V508__Mon              	208.91347	+00.85730	  3232	  94	 139	101.78917	+03.96711
J084.6341-05.0676      	209.09591	-18.51411	  4636	 183	 235	084.63416	-05.06770
V901__Mon              	209.12246	-04.79475	  3543	 108	 203	096.85521	+01.19233
NSVS12507880           	209.22191	-02.51679	  6093	 272	 113	098.92554	+02.14963
J062050+0002.5         	209.38875	-06.78731	  5256	 176	 155	095.20696	+00.04161
OGLE-GD-CEP-0053       	209.45156	-01.54593	  7923	 177	 681	099.89445	+02.39031
OGLE-GD-CEP-1295       	209.47143	-03.77627	  4977	 175	 356	097.92005	+01.35069
BV____Mon              	209.52436	+03.25959	  2826	  85	 165	104.21288	+04.51619
J064708+0304.1         	209.70991	+00.44092	  2171	  43	 312	101.78192	+03.06847
V510__Mon              	210.23719	+00.26071	  5374	 119	 103	101.86221	+02.51706
OGLE-GD-CEP-0047       	210.59757	-03.59034	  5483	 186	 207	098.60012	+00.43683
V784__Mon              	210.63174	+01.44790	  5001	 149	 193	103.10000	+02.70708
OGLE-GD-CEP-0049       	210.67743	-03.21586	  6750	 232	 270	098.96962	+00.53719
CU____Mon              	210.76280	-04.13065	  6756	 278	 145	098.19501	+00.04314
V446__Mon              	210.96945	-01.28294	  5477	 140	 245	100.82247	+01.16092
OGLE-GD-CEP-0052       	210.99532	-02.42586	  4973	 198	 254	099.81744	+00.61587
J103.5723+01.4632      	211.95440	+01.30149	 13710	 637	 815	103.57235	+01.46328
OGLE-GD-CEP-0059       	212.38655	-02.29235	  8021	 285	 273	100.57067	-00.56003
V484__Mon              	212.52537	-05.50522	  7643	 316	 196	097.77267	-02.14678
TW____Mon              	212.82322	-00.19682	  5990	 128	 108	102.63475	+00.00699
J064152-0120.1         	213.02900	-02.73926	  5627	 165	 167	100.46537	-01.33501
J064858-0037.5         	213.20678	-00.83473	  6921	 229	 140	102.24188	-00.62522
TY____Mon              	213.35851	+01.24927	  3845	 117	 144	104.16582	+00.19003
V495__Mon              	213.81067	-04.48567	  5004	 169	 148	099.26410	-02.82410
TZ____Mon              	214.01657	+01.29193	  3884	 127	  98	104.50388	-00.37598
TX____Mon              	214.13942	-00.77773	  4549	  94	  91	102.71780	-01.42925
OGLE-GD-CEP-1297       	214.28340	-04.43120	 33406	1239	 170	099.52692	-03.21933
NSVS12570489           	214.33843	-02.83494	  6180	 195	 191	100.97575	-02.54312
J064220-0318.9         	214.84853	-03.53589	  4554	 145	 262	100.58229	-03.31533
J063841.36-034927.7    	214.89034	-04.57615	 10443	 457	 180	099.67234	-03.82435
V465__Mon              	214.89888	+03.68882	  3409	  96	 151	107.03880	-00.06572
V526__Mon              	215.13131	+01.80974	  1781	  48	 139	105.47342	-01.13097
EK____Mon              	215.27159	-00.82460	  2545	  53	 138	103.19238	-02.45823
J065759-0159.7         	215.45335	+00.54463	  6481	 162	 165	104.49471	-01.99528
XX____Mon              	215.51752	-01.10949	  4696	 114	 122	103.05071	-02.80694
V504__Mon              	215.68986	-03.29078	  4312	 121	 156	101.18313	-03.95239
OGLE-GD-CEP-0064       	215.72669	-03.02157	  6851	 230	 216	101.44029	-03.86295
V376__Mon              	215.84131	-02.22879	  2781	  90	 236	102.20013	-03.60467
V985__Mon              	216.06290	+00.95823	  2836	  90	 311	105.14154	-02.34850
J103.2168-03.4117      	216.13155	-01.23740	  5273	 133	 227	103.21681	-03.41170
OGLE-GD-CEP-0073       	216.37523	-00.18944	  4569	 107	 297	104.26228	-03.15061
NSVS12575759           	216.60030	-03.04320	  5870	 188	  85	101.81808	-04.65009
AA____Mon              	217.03110	-00.42863	  4100	 114	 146	104.34904	-03.84334
OGLE-GD-CEP-0074       	217.37943	-00.60991	  3581	 103	 152	104.34675	-04.23600
OGLE-GD-CEP-0078       	217.58735	+00.53750	  6793	 213	 204	105.46513	-03.89645
OGLE-GD-CEP-1301       	218.11392	-05.23775	 28699	1063	 197	100.53638	-06.98872
OGLE-GD-CEP-0080       	218.13971	+00.71345	  5444	 184	 324	105.87555	-04.30688
J064001-0754.8         	218.70705	-06.12418	  8678	 326	 306	100.00496	-07.91417
NSVS12584691           	219.68046	-02.94811	  3820	 125	 200	103.30658	-07.34814
EE____Mon              	219.97390	-03.76810	  7648	 276	 146	102.70284	-07.98073
YY____Mon              	220.07122	-02.87863	  8294	 396	 186	103.54767	-07.66436
J065046.50-085808.7    	220.85374	-04.22259	  7585	 264	 175	102.69375	-08.96908
J099.8039-10.4205      	220.87719	-07.41942	  8120	 279	 338	099.80398	-10.42058
OGLE-GD-CEP-0077       	220.89362	-01.94276	  6119	 147	 201	104.76620	-07.97036
J104.8954-08.3771      	221.31420	-02.01437	  7078	 147	 164	104.89544	-08.37710
FI____Mon              	221.45631	+00.99347	  5643	 198	 172	107.65829	-07.12286
FG____Mon              	221.65410	-00.08428	  6632	 172	 146	106.78562	-07.79514
V981__Mon              	221.73637	-05.29746	  7004	 347	 148	102.12158	-10.23823
AC____Mon              	221.76945	-01.85448	  2596	  73	  90	105.24925	-08.70901
J102.7978-10.2541      	222.05084	-04.71010	  8929	 276	 148	102.79785	-10.25418
OGLE-GD-CEP-1305       	222.14175	-04.80189	  4312	 147	 181	102.75596	-10.37639
OGLE-GD-CEP-1308       	222.77275	-05.00389	 52207	2610	 249	102.85996	-11.02878
J102.7778-11.3374      	223.01334	-05.21445	  7664	 290	 166	102.77785	-11.33744
J103.6628-10.9129      	223.02509	-04.24795	  5827	 184	 147	103.66285	-10.91295
J064210-1239.6         	223.22618	-07.76374	  6048	 184	 149	100.53996	-12.66114
OGLE-GD-CEP-0079       	223.44538	-02.03841	  6511	 189	 182	105.85933	-10.28295
NSVS15186313           	223.45925	-04.55843	  5899	 190	 113	103.57936	-11.43933
J072424-0751.3         	223.69694	+03.67378	  2941	 127	 174	111.10217	-07.85545
OGLE-GD-CEP-0095       	224.19969	+00.38545	  9362	 334	1169	108.39717	-09.83592
J103.0046-12.7620      	224.39253	-05.65451	  6842	 247	 144	103.00460	-12.76207
GI____CMa              	224.73863	-06.99457	  6116	 254	 136	101.92934	-13.66670
J107.0705-11.1567      	224.76828	-01.38164	 12914	 308	 479	107.07058	-11.15673
OGLE-GD-CEP-0093       	225.25592	-00.18884	 23802	 530	 272	108.37816	-11.03803
OGLE-GD-CEP-1311       	225.29972	-05.39175	  8969	 414	 174	103.66105	-13.45175
OGLE-GD-CEP-0082       	225.39779	-02.75923	  6340	 467	 144	106.11471	-12.34742
OGLE-GD-CEP-0083       	225.50207	-02.55132	 20651	1967	 164	106.35275	-12.34503
J070911-1217.2         	225.87227	-01.70629	  2558	  50	 153	107.29500	-12.28590
J065303-1424.9         	225.99101	-06.16980	  6885	 224	 195	103.26079	-14.41481
RY____CMa              	226.00883	+00.27825	  1259	  40	 119	109.15684	-11.48731
J070900-1228.3         	226.01591	-01.83092	  5683	 115	 160	107.24938	-12.47072
J065851-1344.2         	226.01595	-04.60838	  5427	 177	 184	104.71104	-13.73667
OGLE-GD-CEP-0081       	226.41965	-03.39804	  8852	 309	 275	106.00903	-13.54686
J070556-1323.9         	226.49764	-02.91975	  6385	 248	 209	106.48320	-13.39787
FL____CMa              	226.52797	-04.53913	  8861	 388	 216	105.01214	-14.16082
OGLE-GD-CEP-0096       	226.96218	-00.35275	  5772	 132	 230	109.04038	-12.62487
J106.7120-14.0234      	227.15650	-03.00811	  9638	 313	 348	106.71207	-14.02341
TV____CMa              	227.21373	-02.37987	  2447	  74	 123	107.31421	-13.78608
J065758-1521.4         	227.37402	-05.52552	  9929	 357	 220	104.49359	-15.35740
J062939-1840.5         	227.43563	-13.06285	 23637	1240	  53	097.41342	-18.67409
ET____CMa              	227.49482	-05.91133	  8473	 310	 176	104.19146	-15.63764
OGLE-GD-CEP-0090       	228.01429	-02.50690	  7687	 285	 225	107.57730	-14.55472
J070832-1454.5         	228.12998	-03.05142	  2622	  74	  81	107.13204	-14.90745
V418__CMa              	228.14402	-04.41917	 10110	 401	 188	105.87695	-15.54333
OGLE-GD-CEP-0089       	228.57757	-02.82228	  9011	 347	 256	107.55532	-15.19940
J071333-1451.5         	228.64608	-01.95136	  2633	  54	 358	108.38808	-14.85833
V390__CMa              	228.71794	-03.86660	  6030	 209	 142	106.65838	-15.80206
FP____CMa              	228.87372	-02.98011	  8452	 313	 175	107.55092	-15.53462
OGLE-GD-CEP-0103       	228.89609	+00.49866	  7888	 272	 413	110.74475	-13.93383
TW____CMa              	229.12765	+00.11659	  2604	  58	  97	110.50992	-14.31819
J074310.73-113457.7    	229.20375	+05.94726	  5317	 175	 425	115.79471	-11.58269
DZ____CMa              	229.42913	-01.42521	  3027	  69	 191	109.24721	-15.30705
OGLE-GD-CEP-0092       	229.61235	-02.57821	      	    	  88	108.27474	-16.00429
J071052-1644.4         	230.01873	-03.39265	  6911	 214	 140	107.71608	-16.73961
V384__CMa              	230.28045	-05.38788	  4679	 146	 140	105.97946	-17.87992
OGLE-GD-CEP-1318       	230.29288	-05.12649	      	    	  85	106.23033	-17.77297
J072219-1544.9         	230.42165	-00.49740	  4104	 101	 345	110.58058	-15.74883
V434__CMa              	231.11486	-03.19527	  6536	 246	 103	108.42672	-17.62026
RZ____CMa              	231.16202	-01.10330	  1843	  38	 127	110.38692	-16.68722
OGLE-GD-CEP-0099       	231.24731	-01.29049	  6076	 170	 122	110.25622	-16.85047
YZ____CMa              	231.37689	-06.73732	  7199	 248	 184	105.22172	-19.45929
OGLE-GD-CEP-0107       	231.43240	+00.89487	  5009	 149	 168	112.35338	-15.97683
CN____CMa              	231.50333	-04.50008	  5815	 550	 200	107.39410	-18.56329
OGLE-GD-CEP-0102       	231.85563	-01.16914	  6206	 135	 133	110.66765	-17.33001
RW____CMa              	232.04617	-03.81487	  3051	 105	 110	108.29867	-18.73075
XZ____CMa              	232.20493	-07.26881	  6765	 236	 206	105.10346	-20.43170
OO____Pup              	232.22005	+01.62223	  5308	 186	  78	113.41167	-16.31711
OGLE-GD-CEP-0098       	233.44141	-02.89760	  7306	 288	 187	109.84203	-19.54033
OP____Pup              	233.78612	+02.31415	  3884	 112	 153	114.83954	-17.34697
J074412-1704.9         	234.12577	+03.45073	  4483	 126	 104	116.04967	-17.08100
OGLE-GD-CEP-0105       	234.13768	-01.13631	  7636	 159	 208	111.83700	-19.32367
J074401-1707.8         	234.14502	+03.38786	  6034	 187	 169	116.00254	-17.12889
J071606.27-205300.8    	234.27768	-04.19909	  7140	 230	 176	109.02610	-20.88357
J072542-1953.8         	234.45676	-01.75147	  3944	  85	 173	111.42333	-19.89667
J071344.39-214327.2    	234.77299	-05.07445	 10644	 373	 217	108.43497	-21.72421
OGLE-GD-CEP-0109       	234.99874	-01.00564	  7479	 248	 222	112.39562	-20.01761
OGLE-GD-CEP-0119       	235.14987	+00.65517	  4058	 128	 147	114.01749	-19.34745
CP____CMa              	235.35390	-05.06839	  8169	 365	 143	108.72647	-22.23586
VW____Pup              	235.36678	-00.60869	  3514	  84	 133	112.95454	-20.14967
BC____CMa              	235.37870	-03.45390	  6668	 256	 149	110.28104	-21.51061
VX____CMa              	235.49072	-04.68424	 10674	 533	 274	109.16267	-22.18043
CM____Pup              	235.50642	-00.98263	  8050	 219	 187	112.67663	-20.45197
OGLE-GD-CEP-1327       	235.90186	-04.16969	  8836	 286	 260	109.86038	-22.30592
OGLE-GD-CEP-1326       	235.90493	-04.24374	  8541	 371	 163	109.79100	-22.34300
X_____Pup              	236.14165	-00.77730	  2939	 182	  44	113.19596	-20.90970
OGLE-GD-CEP-0121       	236.24900	+00.54125	  5237	 169	 248	114.48277	-20.36206
